"stn","Cruise","CTD","depth_m","Month","Day","Year","LatitudeDegN","LongitudeDegE","AmpliconTotal","Trichodesmium","UCYN_A","UCYN_BC","Other_Cyano","MG1","Other_GammaProt","C3a","C1d","DeltaProt","AlphaProt","Bradyrhizobium","VNF_methylomo.9999s","Other","MetaTotal","Trichodesmium.1","UCYN_A.1","UCYN_BC.1","Other_Cyano.1","MG1.1","Other_GammaProt.1","C3a.1","C1d.1","DeltaProt.1","AlphaProt.1","Bradyrhizobium.1","VNF_methylomo.9999s.1","Other.1"
"P18_076","P18",1,7,1,13,2017,-47.99942,-102.9995,56,15,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_077","P18",1,7,1,14,2017,-48.99945,-102.9984,48687,35,155,10,6,76,48377,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_078","P18",1,7,1,14,2017,-50.50028,-102.9996,2796,238,1853,128,0,99,55,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_079","P18",1,7,1,15,2017,-51.50038,-102.9998,6236,0,11,2,0,3,4,0,2511,0,0,0,0,3705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_080","P18",1,7,1,15,2017,-52.0004,-102.999,11296,36,147,9,0,9541,9,0,34,0,0,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_081","P18",1,7,1,16,2017,-52.9999,-103.0104,1070,150,580,40,16,170,77,0,13,9,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_082","P18",1,7,1,17,2017,-54.01612,-102.9998,365,0,216,0,12,51,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_083","P18",1,7,1,17,2017,-55.00148,-102.999,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_084","P18",1,7,1,18,2017,-55.98648,-102.9999,255,38,125,0,7,12,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_085","P18",1,7,1,18,2017,-56.99982,-103.0011,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_086","P18",1,7,1,19,2017,-58.00032,-102.9998,218,0,163,0,11,39,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_087","P18",1,7,1,19,2017,-59.0003,-102.9998,33793,0,0,0,0,27321,1649,2316,0,2507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_088","P18",1,7,1,20,2017,-60.00117,-103.0011,998,86,447,52,5,37,33,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_089","P18",1,7,1,21,2017,-61,-103.0002,700,63,426,0,7,47,0,0,126,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_090","P18",1,7,1,21,2017,-62.00048,-102.9904,289,39,179,0,7,33,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_091","P18",1,7,1,22,2017,-62.99987,-102.9996,357,40,217,15,10,30,11,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_092","P18",1,7,1,22,2017,-63.99527,-102.999,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_093","P18",1,7,1,23,2017,-64.50055,-103.0002,720,54,293,16,12,36,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_094","P18",1,7,1,23,2017,-65.00347,-102.9986,285,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_095","P18",1,7,1,23,2017,-65.984,-103.0002,26,0,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"P18_096","P18",1,7,1,24,2017,-66.99733,-102.998,21415,0,0,0,0,21403,0,0,0,0,0,0,0,12,155,0,0,0,0,133,17,0,0,0,0,0,0,5
"P18_097","P18",1,7,1,24,2017,-67.5011,-103.0205,5763,0,8,0,0,5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_098","P18",1,7,1,25,2017,-67.99978,-102.9996,26677,0,177,16,10,26460,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_099","P18",1,7,1,25,2017,-68.50113,-103.0267,24236,23,77,0,0,24084,43,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_100","P18",1,7,1,26,2017,-69.0007,-103.0007,27356,0,0,0,0,27356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_101","P18",1,7,1,26,2017,-69.60713,-102.9884,121,0,57,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_102","P18",1,7,1,26,2017,-69.50787,-103.0291,13119,0,189,8,7,12505,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_103","P18",1,7,1,27,2017,-69.68732,-102.0183,469,50,295,41,0,63,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_104","P18",1,7,1,27,2017,-69.89843,-100.6706,32504,20,167,9,0,32240,9,0,49,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_105","P18",1,7,1,27,2017,-70.00029,-100.2411,945,56,655,29,31,69,12,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
