"Sample_ID","lat_N","lon_E","Nutricline_1uM_Interp","Phosphate_surfBottle","Silicate_surfBottle","Nitrate_NitriteBottle","CTD_salinity","Temp_SST","Cruise","Metagenome_Sample_ID","Omega_P","Omega_N","Omega_Fe"
"I7N2018_336_nifH",-10,52.3177,41.71117858,0.146,2.1,NA,34.6835,27.802,"IO7","I7N2018_336_META",-0.640691867,0.848110979,0.997275872
"I7N2018_339_nifH",-9.8585,52.1461,41.46727543,0.146,2.1,NA,34.6835,28.185,"IO7","I7N2018_339_META",-0.569599714,0.485846419,0.918177429
"I7N2018_343_nifH",-9.632,51.8723,41.22337227,0.156,2.4,NA,34.7365,28.201,"IO7","I7N2018_343_META",-0.657645982,0.568017751,1.988451085
"I7N2018_347_nifH",-9.2568,51.4293,12.13011101,0.161,2.7,0.11,34.924,28.204,"IO7","I7N2018_347_META",-0.655709134,0.630972668,1.694799025
"I7N2018_351_nifH",-9.1206,51.6169,19.88601229,0.184,2.9,0.22,34.9137,28.099,"IO7","I7N2018_351_META",-0.666229083,0.636531209,1.59948324
"I7N2018_355_nifH",-8.9121,51.8987,27.64191357,0.184,2.9,0.22,34.9137,27.912,"IO7","I7N2018_355_META",-0.672776702,0.204062061,1.136073175
"I7N2018_359_nifH",-8.7341,52.1453,8.999559443,0.154,2.6,0.22,35.113,28.301,"IO7","I7N2018_359_META",-0.635269544,0.812781831,0.702154017
"I7N2018_362_nifH",-8.555,52.3825,10.45015647,0.137,2.5,0.11,35.1645,28.452,"IO7","I7N2018_362_META",-0.617939374,0.792316923,1.232645493
"I7N2018_366_nifH",-8.4557,52.4785,9.252058492,0.138,2.4,0.11,34.8916,28.641,"IO7","I7N2018_366_META",-0.587418731,0.317251098,0.714108129
"I7N2018_370V1_nifH",-8.3752,52.6261,8.053960513,0.138,2.4,0.11,34.8916,28.657,"IO7","I7N2018_370V1_META",-0.627660315,0.817435732,0.920862842
"I7N2018_370V2_nifH",-8.3752,52.6261,8.053960513,0.138,2.4,0.11,34.8916,28.657,"IO7","I7N2018_370V2_META",-0.606492253,0.327982519,0.668511863
"I7N2018_374_nifH",-8.1975,52.8619,22.4165569,0.138,2.3,0.11,34.8327,28.755,"IO7","I7N2018_374_META",-0.612654084,0.699300742,0.954810599
"I7N2018_378_nifH",-8.1086,53.0743,35.2118806,0.123,2.2,0.11,34.6917,28.778,"IO7","I7N2018_378_META",-0.635903105,0.688148828,1.202096623
"I7N2018_382_nifH",-8.0046,53.295,34.81095969,0.121,2.2,NA,34.6033,28.75,"IO7","I7N2018_382_META",-0.6440732,0.544678583,1.318064866
"I7N2018_385_nifH",-7.7584,53.4626,38.99489889,0.121,2.2,NA,34.6033,28.665,"IO7","I7N2018_385_META",-0.659052354,0.593832931,1.336020067
"I7N2018_389_nifH",-7.5173,53.6292,43.17883808,0.132,2.3,0.11,34.6132,28.371,"IO7","I7N2018_389_META",-0.66163834,0.6746437,1.685909252
"I7N2018_393_nifH",-7.0804,53.9308,28.17624755,0.147,2.4,0.11,34.4231,28.413,"IO7","I7N2018_393_META",-0.640741676,0.7319333,1.865135774
"I7N2018_401_nifH",-6.5524,54.29,30.7724661,0.123,2.3,NA,34.8409,28.895,"IO7","I7N2018_401_META",-0.531604324,0.590565205,0.457016579
"I7N2018_405_nifH",-6.2147,54.5251,23.099387,0.131,2.3,0.11,34.6351,28.941,"IO7","I7N2018_405_META",-0.650159013,0.766033636,0.993377026
"I7N2018_408_nifH",-6.0822,54.6291,15.4263079,0.131,2.3,0.11,34.6351,29.047,"IO7","I7N2018_408_META",-0.656781364,0.564694451,1.035941867
"I7N2018_412_nifH",-5.5879,54.9577,7.753228806,0.122,2.2,0.11,34.6767,28.98,"IO7","I7N2018_412_META",-0.624487905,0.541840832,1.032187444
"I7N2018_416_nifH",-5.3475,55.118,42.96101753,0.132,2.3,NA,34.7566,28.891,"IO7","I7N2018_416_META",-0.639122581,0.308190735,0.706865903
"I7N2018_420_nifH",-5.1055,55.284,29.89228645,0.173,2.05,NA,34.8615,29.124,"IO7","I7N2018_420_META",-0.584678369,0.15012574,0.1324614
"I7N2018_423_nifH",-3.7064,55.4678,32.17681568,0.184,1.99,NA,34.8615,28.685,"IO7","I7N2018_423_META",-0.485451047,0.291067811,0.266432703
"I7N2018_427_nifH",-3.4765,55.8029,31.2905735,0.184,2,NA,35.4326,28.232,"IO7","I7N2018_427_META",-0.634838756,-0.117895148,0.575681145
"I7N2018_431_nifH",-3.2372,56.0005,7.912411405,0.166,2.1,NA,35.4177,29.09,"IO7","I7N2018_431_META",-0.646870728,0.288930906,0.950409085
"I7N2018_435_nifH",-2.9955,56.1942,18.75538332,0.163,1.5,NA,35.4177,28.985,"IO7","I7N2018_435_META",-0.565646758,-0.18248368,0.342972279
"I7N2018_438_nifH",-2.8112,56.3517,29.0038227,0.176,1.8,NA,35.3907,29.046,"IO7","I7N2018_438_META",-0.616725567,-0.271976362,0.669935455
"I7N2018_442_nifH",-2.7412,56.4284,39.25226208,0.176,1.8,NA,35.3907,NA,"IO7","I7N2018_442_META",-0.549189809,-0.210794296,0.261686465
"I7N2018_446_nifH",-2.2649,56.8159,52.3076318,0.175,1.7,NA,35.3152,29.336,"IO7","I7N2018_446_META",-0.525854569,-0.432205595,0.045740215
"I7N2018_450_nifH",-2.0798,56.9634,27.6455573,0.426,3.2,3.41,35.3416,29.487,"IO7","I7N2018_450_META",-0.515920665,-0.352710594,-0.031486043
"I7N2018_454_nifH",-1.7693,57.2228,2.983482794,0.426,3.2,3.41,35.3416,29.494,"IO7","I7N2018_454_META",-0.541456755,-0.380537979,-0.044765206
"I7N2018_458_nifH",-1.273,57.2359,13.30198044,0.158,1.5,NA,35.3268,29.522,"IO7","I7N2018_458_META",-0.478552262,-0.465822357,0.043076884
"I7N2018_461_nifH",-1.2307,57.2529,12.0722454,0.171,1.6,NA,35.2527,29.595,"IO7","I7N2018_461_META",-0.459338628,-0.399878761,-0.129095528
"I7N2018_465_nifH",-0.8648,57.2445,10.84251036,0.171,1.6,NA,35.2527,29.567,"IO7","I7N2018_465_META",-0.502628455,-0.366363965,-0.111608906
"I7N2018_469_nifH",-0.8192,57.2574,42.4658301,0.171,1.6,NA,35.2527,29.565,"IO7","I7N2018_469_META",-0.529102158,-0.344946932,0.084848989
"I7N2018_473_nifH",-0.5058,57.2624,9.338904367,0.158,1.7,NA,35.2601,29.939,"IO7","I7N2018_473_META",-0.515810874,-0.180664876,0.102451294
"I7N2018_477_nifH",-0.2462,57.2739,74.08914984,0.163,1.5,NA,35.2906,29.831,"IO7","I7N2018_477_META",-0.503716953,-0.176115534,0.3202585
"I7N2018_481_nifH",-0.082,57.2695,64.56874734,0.179,1.5,NA,35.2736,29.776,"IO7","I7N2018_481_META",-0.536498255,-0.389698716,0.041951395
"I7N2018_484_nifH",-0.0032,57.2692,55.04834484,0.179,1.5,NA,35.2736,29.789,"IO7","I7N2018_484_META",-0.54994974,-0.344640782,0.058093038
"I7N2018_488_nifH",0.2468,57.2803,69.04460308,0.163,1.6,NA,35.2351,29.857,"IO7","I7N2018_488_META",-0.5613725,-0.069147132,0.324928671
"I7N2018_492_nifH",0.2463,57.2715,69.04460308,0.163,1.6,NA,35.2351,29.82,"IO7","I7N2018_492_META",-0.44436418,-0.181018768,0.118365345
"I7N2018_496_nifH",0.4957,57.281,44.49730464,0.144,1.6,NA,35.1253,29.804,"IO7","I7N2018_496_META",-0.532871086,0.082358886,0.052520721
"I7N2018_500_nifH",0.9314,57.2968,53.09925799,0.144,1.6,NA,34.9103,29.749,"IO7","I7N2018_500_META",-0.437265006,-0.037776759,-0.16798094
"I7N2018_504_nifH",1.0038,57.2967,60.006305,0.144,1.6,NA,34.9103,29.79,"IO7","I7N2018_504_META",-0.479102163,-0.037093281,-0.007478431
"I7N2018_507_nifH",1.1995,57.3043,66.913352,0.132,1.6,NA,34.9142,29.755,"IO7","I7N2018_507_META",-0.536270449,0.025645996,-0.228022371
"I7N2018_511_nifH",1.4607,57.3098,39.28731271,0.136,1.7,NA,35.0001,29.652,"IO7","I7N2018_511_META",-0.506015905,-0.01926372,-0.212762985
"I7N2018_515_nifH",1.7747,57.3213,52.910021,0.154,1.7,NA,34.9633,29.603,"IO7","I7N2018_515_META",-0.414989799,0.120054144,0.133489664
"I7N2018_519_nifH",2.0037,57.3327,66.53272928,0.154,1.6,NA,34.8837,29.484,"IO7","I7N2018_519_META",-0.502670869,0.074955873,-0.022897491
"I7N2018_523_nifH",2.3984,57.6947,67.06769294,0.154,1.7,NA,34.9633,29.286,"IO7","I7N2018_523_META",-0.433097827,0.231916636,-0.015703411
"I7N2018_527_nifH",2.5621,57.8565,38.58127017,0.154,1.7,NA,34.9633,29.376,"IO7","I7N2018_527_META",-0.421343408,0.281054875,0.066959598
"I7N2018_531_nifH",2.7984,58.063,10.0948474,0.153,1.7,NA,35.0733,29.332,"IO7","I7N2018_531_META",-0.436559108,0.163513019,0.005373005
"I7N2018_535_nifH",3.1844,58.418,31.49587722,0.16,1.7,NA,35.2428,29.228,"IO7","I7N2018_535_META",-0.453446009,0.028851766,0.150608155
"I7N2018_539_nifH",3.1944,58.4289,52.89690704,0.16,1.7,NA,35.2428,29.17,"IO7","I7N2018_539_META",-0.525069463,0.073918237,0.125900805
"I7N2018_543_nifH",3.5943,58.7916,13.73784351,0.133,1.6,NA,34.9824,29.25,"IO7","I7N2018_543_META",-0.438134611,0.036386188,-0.228740355
"I7N2018_547_nifH",3.6588,58.7882,27.37710027,0.133,1.6,NA,34.9824,29.255,"IO7","I7N2018_547_META",-0.402150086,-0.062182802,-0.246163242
"I7N2018_551_nifH",3.9972,59.1579,41.01635703,0.148,1.6,NA,35.056,29.534,"IO7","I7N2018_551_META",-0.398112829,0.204654556,-0.129738888
"I7N2018_555_nifH",4.3504,59.4872,41.94124836,0.159,1.8,NA,35.2973,29.445,"IO7","I7N2018_555_META",-0.508281093,0.205768321,0.053012202
"I7N2018_559_nifH",4.3887,59.5244,42.86613969,0.149,1.7,NA,35.1671,29.231,"IO7","I7N2018_559_META",-0.499829935,-0.006928479,0.086635741
"I7N2018_563_nifH",4.7965,59.8918,23.25300059,0.159,1.8,NA,35.2973,29.272,"IO7","I7N2018_563_META",-0.491386661,0.112882267,0.029465549
"I7N2018_567_nifH",5.0555,60.1297,30.53080213,0.159,1.8,NA,35.2973,29.325,"IO7","I7N2018_567_META",-0.503171319,0.128866701,0.095938913
"I7N2018_571_nifH",5.2018,60.2623,42.42852524,0.159,1.8,NA,35.2973,29.308,"IO7","I7N2018_571_META",-0.459211022,0.282517952,0.092363917
"I7N2018_575_nifH",5.5952,60.6264,47.04844681,0.14,1.6,NA,35.2433,29.63,"IO7","I7N2018_575_META",-0.434274502,0.229132137,0.237364112
"I7N2018_579_nifH",5.9556,60.9559,25.66226697,0.135,1.6,NA,35.1898,29.787,"IO7","I7N2018_579_META",-0.41933513,0.177120558,0.025424984
"I7N2018_583_nifH",5.9936,60.9906,4.276087124,0.135,1.6,NA,35.1898,29.718,"IO7","I7N2018_583_META",-0.500137095,-0.015632755,-0.047963055
"I7N2018_587_nifH",6.402,61.3622,61.09112878,0.132,1.6,NA,35.0588,29.75,"IO7","I7N2018_587_META",-0.434560972,0.139789595,-0.153351571
"I7N2018_591_nifH",6.5259,61.4786,53.41126836,0.13,1.6,NA,34.9995,29.833,"IO7","I7N2018_591_META",-0.414753501,0.096910922,-0.08424741
"I7N2018_595_nifH",6.7902,61.7254,45.73140793,0.13,1.6,NA,34.9995,29.878,"IO7","I7N2018_595_META",-0.435380683,0.255712221,-0.056730561
"I7N2018_599_nifH",7.1237,62.0267,49.71347468,0.119,1.5,NA,34.884,30.068,"IO7","I7N2018_599_META",-0.438491394,0.115875676,-0.247366977
"I7N2018_603_nifH",7.2096,62.1054,53.69554142,0.119,1.5,NA,34.884,30.224,"IO7","I7N2018_603_META",-0.397685395,0.216967671,-0.320935715
"I7N2018_607_nifH",7.595,62.4598,57.67760817,0.111,1.6,NA,35.0161,30.031,"IO7",NA,NA,NA,NA
"I7N2018_611_nifH",7.795,62.645,55.42053586,0.111,1.6,NA,35.0161,30.099,"IO7","I7N2018_611_META",-0.374827857,0.245793063,-0.045345663
"I7N2018_615_nifH",7.9896,62.8255,53.16346355,0.096,1.4,0.11,34.9152,30.083,"IO7","I7N2018_615_META",-0.323462625,0.051119931,-0.389943554
"I7N2018_619_nifH",8.395,63.1933,67.00121729,0.122,1.5,NA,34.8862,30.144,"IO7","I7N2018_619_META",-0.275115504,0.07552957,-0.297495634
"I7N2018_623_nifH",8.5453,63.3326,65.17200836,0.122,1.5,NA,34.8862,30.216,"IO7","I7N2018_623_META",-0.321700296,0.021750614,-0.32351456
"I7N2018_627_nifH",8.7947,63.5637,63.34279943,0.124,1.3,NA,35.1013,30.311,"IO7","I7N2018_627_META",-0.362879837,0.133475098,-0.229216627
"I7N2018_631_nifH",9.1341,63.8733,76.39238807,0.124,1.3,NA,35.1013,30.498,"IO7","I7N2018_631_META",-0.524017077,0.05833767,-0.228544959
"I7N2018_635_nifH",9.1954,63.9315,89.4419767,0.139,1.6,NA,35.5196,30.455,"IO7","I7N2018_635_META",-0.445246779,-0.054603357,-0.190165972
"I7N2018_639_nifH",9.5969,64.2962,86.76293518,0.127,1.6,NA,35.2194,30.391,"IO7","I7N2018_639_META",-0.527061721,0.045909013,-0.130192751
"I7N2018_643_nifH",9.6741,64.3698,68.39323089,0.144,1.4,NA,35.4406,30.301,"IO7","I7N2018_643_META",-0.362138655,0.2185168,0.054599899
"I7N2018_647_nifH",9.9845,64.666,50.02352659,0.144,1.4,NA,35.4406,30.193,"IO7","I7N2018_647_META",-0.32783245,0.019376903,-0.300830655
"I7N2018_651_nifH",10.3669,64.6673,55.31377229,0.144,1.4,NA,35.4406,29.866,"IO7","I7N2018_651_META",-0.533704177,-0.176551301,-0.022011903
"I7N2018_655_nifH",10.5378,64.6657,60.60401799,0.172,1.3,NA,35.7084,29.756,"IO7","I7N2018_655_META",-0.543374446,-0.178888301,-0.097672379
"I7N2018_659_nifH",11.0729,64.6655,74.39695743,0.189,1.2,NA,36.2242,29.897,"IO7","I7N2018_659_META",-0.617584182,-0.13437364,0.039826954
"I7N2018_663_nifH",11.131,64.6614,58.56060501,0.189,1.2,NA,36.2242,29.897,"IO7","I7N2018_663_META",-0.576035197,-0.296397289,0.159586599
"I7N2018_667_nifH",11.6191,64.6672,42.72425258,0.183,1.3,NA,36.0896,29.839,"IO7","I7N2018_667_META",-0.626922477,0.022835544,-0.025783147
"I7N2018_671_nifH",12.0486,64.6685,43.99963044,0.189,1.2,NA,36.2242,30.005,"IO7","I7N2018_671_META",-0.401894037,-0.052784321,-0.20176572
"I7N2018_675_nifH",12.1593,64.6693,45.27500829,0.136,1.5,NA,35.5208,30.154,"IO7","I7N2018_675_META",-0.393561595,-0.111763483,-0.329814497
"I7N2018_679_nifH",12.7035,64.6674,76.05403549,0.163,0.9,NA,35.6959,30.081,"IO7","I7N2018_679_META",-0.502051203,0.073065507,-0.189699913
"I7N2018_683_nifH",12.8521,64.6665,61.89568479,0.163,1.6,NA,36.0168,30.138,"IO7","I7N2018_683_META",-0.552747542,-0.005835631,-0.088698188
"I7N2018_687_nifH",13.2422,64.6679,47.73733409,0.163,1.6,NA,36.0168,30.125,"IO7","I7N2018_687_META",-0.598001369,-0.020284124,-0.008143029
"I7N2018_691_nifH",13.7834,64.6671,64.03507578,0.148,1.5,NA,36.2544,30.443,"IO7","I7N2018_691_META",-0.476873441,-0.15024657,-0.163915921
"I7N2018_695_nifH",13.7872,64.6658,80.33281747,0.148,1.5,NA,36.2544,30.512,"IO7","I7N2018_695_META",-0.514657047,-0.183888604,-0.21027186
"I7N2018_699_nifH",14.3253,64.6682,56.12348925,0.194,1.2,NA,36.5519,30.296,"IO7","I7N2018_699_META",-0.589466676,-0.4207282,-0.291320839
"I7N2018_703_nifH",14.4836,64.6675,60.26695103,0.231,0.7,NA,36.839,30.119,"IO7","I7N2018_703_META",-0.635667648,-0.377356074,0.011784057
"I7N2018_707_nifH",14.8662,64.6666,64.4104128,0.231,0.7,NA,36.839,30.194,"IO7","I7N2018_707_META",-0.634329925,-0.419841166,0.090453931
"I7N2018_710_nifH",15.0137,64.9206,62.57744773,0.231,0.7,NA,36.839,30.48,"IO7","I7N2018_710_META",-0.500673809,-0.301942758,-0.180617513
"I7N2018_714_nifH",15.1407,65.1394,60.74448265,0.158,1.5,NA,36.1803,30.426,"IO7","I7N2018_714_META",-0.498583987,-0.003368502,-0.215657879
"I7N2018_718_nifH",15.4183,65.622,76.73265225,0.151,1.7,NA,36.0173,30.475,"IO7","I7N2018_718_META",-0.464204068,-0.252293954,-0.434195327
"I7N2018_722_nifH",15.4738,65.7165,73.85864073,0.125,1.5,NA,35.9783,30.424,"IO7","I7N2018_722_META",-0.52784127,-0.181969926,-0.336972986
"I7N2018_726_nifH",15.689,66.089,70.9846292,0.125,1.5,NA,35.9783,30.469,"IO7","I7N2018_726_META",-0.41396008,-0.096998417,-0.582448269
"I7N2018_730_nifH",15.874,66.4118,76.18045867,0.097,1.5,NA,35.8065,30.649,"IO7","I7N2018_730_META",-0.457800331,-0.147406083,-0.544493876
"I7N2018_734_nifH",15.9665,66.569,81.37628814,0.097,1.5,NA,35.8065,30.662,"IO7","I7N2018_734_META",-0.468236045,-0.240977119,-0.291285326
"I7N2018_738_nifH",16.2354,67.04,79.8859136,0.168,1.6,NA,36.1268,30.553,"IO7","I7N2018_738_META",-0.513448782,-0.298556825,-0.2876143
"I7N2018_742_nifH",16.4111,67.3423,66.19215625,0.168,1.6,NA,36.1268,30.459,"IO7","I7N2018_742_META",-0.532354484,-0.105787559,-0.35286761
"I7N2018_746_nifH",16.5096,67.5151,52.49839889,0.137,1.7,NA,36.0766,30.547,"IO7","I7N2018_746_META",-0.509980899,-0.088360732,-0.353854452
"I7N2018_750_nifH",16.7846,67.9933,57.33166531,0.232,1,NA,36.5356,30.542,"IO7",NA,NA,NA,NA
"I7N2018_754_nifH",16.7882,68.0029,55.57733282,0.232,1,NA,36.5356,30.5,"IO7","I7N2018_754_META",-0.523970144,-0.453413236,-0.132528895
"I7N2018_758_nifH",17.063,68.4712,53.82300032,0.132,1.1,NA,36.215,30.569,"IO7","I7N2018_758_META",-0.382509106,-0.47513785,-0.342252287
"I7N2018_762_nifH",17.1918,68.7013,45.41899573,0.118,1.2,NA,36.1748,30.605,"IO7","I7N2018_762_META",-0.392563008,-0.572408722,-0.581410227
"I7N2018_766_nifH",17.3319,68.9528,37.01499114,0.118,1.2,NA,36.1748,30.556,"IO7","I7N2018_766_META",-0.008348788,-0.518427941,-0.489778109
"I7N2018_770_nifH",17.5483,69.4253,40.287669,0.118,1.2,NA,36.1748,30.87,"IO7","I7N2018_770_META",-0.216597919,-0.682030966,-0.44475308
"I7N2018_774_nifH",17.5735,69.4822,43.56034685,0.118,1.3,NA,35.9385,31.274,"IO7","I7N2018_774_META",-0.185673451,-0.677917811,-0.554554399
"I7N2018_778_nifH",17.7202,68.9828,36.8836991,0.084,1.1,NA,35.9919,30.972,"IO7","I7N2018_778_META",0.154765291,-0.614575049,-0.513722146
"I7N2018_782_nifH",17.7915,68.7337,35.43793591,0.084,1.1,NA,35.9919,30.772,"IO7","I7N2018_782_META",-0.028812946,-0.758484673,-0.544246741
"I7N2018_786_nifH",17.8666,68.4813,33.99217271,0.133,1.2,NA,36.1874,30.596,"IO7","I7N2018_786_META",-0.278596831,-0.504858349,-0.449771561
"I7N2018_790_nifH",17.9987,68.0063,43.57608825,0.265,1,NA,36.5296,30.879,"IO7","I7N2018_790_META",-0.579498642,-0.427560147,-0.438446916
"P182016_001_nifH",32.62633333,-117.5031667,NA,NA,NA,0.01,NA,18.93,"P18","P182016_001_META",-0.678705345,-1.028572109,-0.04721923
"P182016_002_nifH",22.00365,-109.9996667,52.38958565,0.304,3.1,0.02,34.6082,26.3,"P18","P182016_002_META",-0.673874093,-0.632465416,-0.024503351
"P182016_003_nifH",20.99328333,-109.9988333,33.66668091,0.357,2.1,0.01,34.6948,27.8,"P18","P182016_003_META",-0.659321456,-0.649939951,-0.205030323
"P182016_004_nifH",19.00018333,-109.9997,53.93676623,0.285,1.7,0.01,34.3785,26.8,"P18","P182016_004_META",-0.672303712,-0.242452031,-0.227430954
"P182016_005_nifH",18.00106667,-109.9997667,66.06563333,0.204,1,0.01,34.0597,27.5,"P18","P182016_005_META",-0.670045817,0.093330513,-0.338694824
"P182016_006_nifH",17.04743333,-110.0010833,25.37216353,0.199,0.7,0.01,33.5458,27.6,"P18","P182016_006_META",-0.651624459,-0.643877061,-0.236719679
"P182016_007_nifH",16.99966667,-110.0009333,25.37216353,0.199,0.7,0.02,33.5458,29.5,"P18","P182016_007_META",-0.653551268,-0.568947003,-0.272167731
"P182016_008_nifH",16.00061667,-109.99965,51.38613305,0.296,1.2,0.02,33.8103,27,"P18","P182016_008_META",-0.660927462,-0.421863917,0.697901119
"P182016_009_nifH",14.6655,-110.0003667,32.588285,0.171,0.8,0.02,33.7194,29.57,"P18","P182016_009_META",-0.655007113,-0.487759475,-0.010814407
"P182016_010_nifH",13.99996667,-110.0006,27.1974217,0.165,0.7,0.02,33.5657,27.7,"P18",NA,NA,NA,NA
"P182016_011_nifH",12.99986667,-110.00015,51.71042648,0.134,0.7,0.03,33.3161,27.7,"P18","P182016_011_META",-0.676173643,-0.56075413,-0.260414801
"P182016_012_nifH",11.99993333,-109.9999167,31.12002427,0.145,0.7,0.01,33.0696,26.2,"P18","P182016_012_META",-0.647230613,-0.573035395,-0.097616899
"P182016_013_nifH",10.99998333,-109.9999833,25.71653605,0.197,0.9,0.01,32.869,27.4,"P18","P182016_013_META",-0.656447241,-0.33477613,0.318360123
"P182016_014_nifH",9.999,-110.0000167,21.82653178,0.145,0.9,0.01,32.7066,26.8,"P18","P182016_014_META",-0.640910822,0.13127472,0.4142775
"P182016_015_nifH",9,-110,31.45391587,0.146,0.7,0.01,32.7053,26.7,"P18","P182016_015_META",-0.659506136,-0.035819795,0.116011104
"P182016_016_nifH",7.999366667,-109.9999,29.25517915,0.106,0.8,0.01,31.7965,26.4,"P18","P182016_016_META",-0.647541967,0.532850131,0.077165278
"P182016_017_nifH",7,-110,51.8144331,0.126,0.7,0.11,32.2835,26.1,"P18","P182016_017_META",-0.656799845,0.452164272,0.493037352
"P182016_018_nifH",5.9999,-109.9970333,44.49366788,0.188,0.8,NA,33.6542,25.9,"P18","P182016_018_META",-0.681620055,-1.043028403,1.898313534
"P182016_019_nifH",4.940716667,-110.0000167,47.83874233,NA,NA,0.42,NA,26.69,"P18","P182016_019_META",-0.681423145,-1.086817092,1.02255272
"P182016_020_nifH",4.0001,-109.9999167,50.80936384,0.203,1,0.12,33.6035,25.2,"P18","P182016_020_META",-0.681258758,-1.072819811,1.131607545
"P182016_021_nifH",3,-110,32.47470172,0.181,0.4,0.33,33.721,25.8,"P18","P182016_021_META",-0.679180075,-1.066591019,1.330672889
"P182016_022_nifH",1.99985,-110.00205,21.03534544,0.25,1.2,10.94,33.6499,25,"P18","P182016_022_META",-0.682090134,-0.932646222,1.246485641
"P182016_023_nifH",1.000066667,-109.9999167,2.983493043,0.852,7,11.15,34.7724,22,"P18","P182016_023_META",-0.669124884,-1.226645228,-0.153764554
"P182016_024_nifH",0,-110,3.480743257,0.881,7.2,10.23,34.8674,21.4,"P18","P182016_024_META",-0.680597147,-1.186572153,0.792774232
"P182016_025_nifH",-1,-110,2.983493046,0.835,5.6,9.61,34.9056,21.7,"P18","P182016_025_META",-0.678590869,-1.205766044,0.239324222
"P182016_026_nifH",-1.99935,-109.9992833,2.884030074,0.835,4.4,10.58,35.1959,23.2,"P18","P182016_026_META",-0.680507125,-1.186680694,0.66209824
"P182016_027_nifH",-3.00105,-110.00025,2.784559083,0.897,4.8,9.74,35.1067,23.4,"P18","P182016_027_META",-0.680625503,-1.230753178,1.294786667
"P182016_028_nifH",-3.9998,-110.0001333,4.773453095,0.847,5.1,8.6,35.0142,23.41,"P18","P182016_028_META",-0.681091024,-1.239269166,1.05843258
"P182016_029_nifH",-4.99995,-110.0000167,2.784487686,0.831,4.2,8.63,34.9988,23.79,"P18","P182016_029_META",-0.681138623,-1.215605833,0.736249218
"P182016_030_nifH",-5.2899,-109.5900167,3.281697965,0.827,4.5,7.97,35.1521,24.2,"P18","P182016_030_META",-0.679740587,-1.243238881,1.288835333
"P182016_031_nifH",-6.180116667,-108.3497333,2.983315328,0.774,2.8,8.48,35.2897,24.2,"P18","P182016_031_META",-0.68077092,-1.253779359,1.195150115
"P182016_032_nifH",-7.060016667,-107.12025,3.480465691,0.781,2.8,7.25,35.2561,23.9,"P18","P182016_032_META",-0.680413862,-1.245525381,2.033000854
"P182016_033_nifH",-8.239733333,-105.46995,2.983174369,0.696,1.9,7.45,35.3307,23.7,"P18","P182016_033_META",-0.680888661,-1.23576027,1.014960897
"P182016_034_nifH",-9.120016667,-104.23945,3.579717401,0.693,2.4,6.54,35.2984,23.4,"P18","P182016_034_META",-0.676981116,-1.252144242,1.036384714
"P182016_035_nifH",-9.8897,-103.15555,3.281322859,0.659,2.2,4.5,35.4572,22.3,"P18","P182016_035_META",-0.68153921,-1.250433883,1.572867717
"P182016_036_nifH",-10.99945,-102.99955,3.480074298,0.554,1.6,3.57,35.7196,22.7,"P18","P182016_036_META",-0.681039886,-1.260753542,1.913626077
"P182016_037_nifH",-12.00085,-103.00025,2.982817043,0.493,1.7,1.26,35.7862,26,"P18","P182016_037_META",-0.681309054,-1.231349248,1.773325397
"P182016_038_nifH",-12.99973333,-102.99925,3.778080565,0.468,1.1,1.55,35.8689,25.7,"P18","P182016_038_META",-0.681574549,-1.258889574,1.718059168
"P182016_039_nifH",-13.99963333,-102.9998,2.386064373,0.414,1.1,1.14,35.9265,25.7,"P18","P182016_039_META",-0.672234856,-1.252565944,1.954303572
"P182016_040_nifH",-15.00013333,-103.0001667,2.982442881,0.414,0.9,0.72,36.0401,25.5,"P18","P182016_040_META",-0.680382847,-1.228273082,1.875039357
"P182016_041_nifH",-15.26645,-102.99975,118.8016781,0.361,0.7,0.11,36.0785,25.8,"P18","P182016_041_META",-0.681278798,-1.254227027,2.256877286
"P182016_042_nifH",-17,-103,124.0208961,0.344,0.7,0.11,36.2132,25.6,"P18","P182016_042_META",-0.681360862,-1.244314517,1.557224393
"P182016_043_nifH",-17.99931667,-102.9998333,170.073506,0.342,0.6,0,36.176,25.4,"P18","P182016_043_META",-0.681492281,-1.249750486,1.990853877
"P182016_044_nifH",-19.00008333,-103.0016833,180.9151356,0.304,0.5,0.01,36.3821,25.1,"P18","P182016_044_META",-0.680508453,-1.202662073,1.349662832
"P182016_045_nifH",-20.00003333,-103.0003833,199.4235528,0.398,0.7,0,36.438,25.2,"P18","P182016_045_META",-0.681856136,-1.008075248,1.478538254
"P182016_046_nifH",-21,-103,193.3421362,0.304,0.5,0,36.456,25.7,"P18","P182016_046_META",-0.681345785,-1.211306981,2.22125926
"P182016_047_nifH",-22.00005,-103.0001333,217.9725459,0.296,0.5,0,36.5729,26,"P18","P182016_047_META",-0.681963778,-1.111778891,2.06739193
"P182016_048_nifH",-23.00008333,-103.0000833,201.4537755,0.264,0.3,0.01,36.3297,25.9,"P18","P182016_048_META",-0.674441145,1.013804008,0.417227013
"P182016_049_nifH",-23.96168333,-103.0000667,188.6620731,NA,NA,0,NA,24.89,"P18","P182016_049_META",-0.676096375,1.231764886,-0.04594471
"P182016_050_nifH",-23.49958333,-102.9996667,188.05365,0.298,0.5,0.01,36.3996,24.5,"P18","P182016_050_META",-0.6808929,2.158647447,-0.574047956
